date,user,content,id,replyCount,retweetCount,likeCount,quoteCount,hashtags,lang,links,media
2023-05-20 14:23:01+00:00,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Ronald_vanLoon', 'id': 555031989, 'displayname': 'Ronald van Loon', 'rawDescription': 'Helping data driven companies generate value•Top10Influencer #AI #BigData #DataScience #IoT #MachineLearning #Analytics #Cloud #5G', 'renderedDescription': 'Helping data driven companies generate value•Top10Influencer #AI #BigData #DataScience #IoT #MachineLearning #Analytics #Cloud #5G', 'descriptionLinks': None, 'verified': False, 'created': '2012-04-16T07:55:31+00:00', 'followersCount': 309027, 'friendsCount': 173422, 'statusesCount': 130824, 'favouritesCount': 296418, 'listedCount': 6097, 'mediaCount': 108220, 'location': 'The Netherlands', 'protected': None, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'linktr.ee/RonaldvanLoon', 'url': 'https://linktr.ee/RonaldvanLoon', 'tcourl': 'https://t.co/4ITznDrbQJ', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1107936345769607169/sJKWJd7g_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/555031989/1504691055', 'label': None, 'description': 'Helping data driven companies generate value•Top10Influencer #AI #BigData #DataScience #IoT #MachineLearning #Analytics #Cloud #5G', 'descriptionUrls': None, 'linkTcourl': 'https://t.co/4ITznDrbQJ', 'linkUrl': 'https://linktr.ee/RonaldvanLoon', 'url': 'https://twitter.com/Ronald_vanLoon'}","How #MachineLearning Can Prevent Credit Card Fraud
by @joshinav @BBNTimes_en

Read more: https://t.co/gUO6hesM3x

#AI #BigData #ArtificialIntelligence #ML #MI #Digital #Fintech 

cc: @terenceleungsf @ronald_vanloon @yvesmulkers https://t.co/ogNylYX3VK",1659927713044475905,2,8,10,0,"['MachineLearning', 'AI', 'BigData', 'ArtificialIntelligence', 'ML', 'MI', 'Digital', 'Fintech']",en,"[{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'buff.ly/3AP9iHU', 'url': 'https://buff.ly/3AP9iHU', 'tcourl': 'https://t.co/gUO6hesM3x', 'indices': [89, 112]}]","[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/Fwk_dPMXsAAklA2?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Fwk_dPMXsAAklA2?format=jpg&name=orig', 'altText': None}]"
2023-05-20 13:54:51+00:00,"{'_type': 'snscrape.modules.twitter.User', 'username': 'web3influencer', 'id': 1642671441194655747, 'displayname': 'Web3 Influencers Network', 'rawDescription': 'Grooming web3-native influencers to drive large scale adoption of blockchain-based products.', 'renderedDescription': 'Grooming web3-native influencers to drive large scale adoption of blockchain-based products.', 'descriptionLinks': None, 'verified': False, 'created': '2023-04-02T23:33:21+00:00', 'followersCount': 181, 'friendsCount': 24, 'statusesCount': 36, 'favouritesCount': 44, 'listedCount': 0, 'mediaCount': 27, 'location': 'Web 3 ', 'protected': None, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'taplink.cc/web3influencer…', 'url': 'https://taplink.cc/web3influencersnetwork', 'tcourl': 'https://t.co/XURJgup2K2', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1642783559378190337/tL2CqVg4_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1642671441194655747/1680505306', 'label': None, 'description': 'Grooming web3-native influencers to drive large scale adoption of blockchain-based products.', 'descriptionUrls': None, 'linkTcourl': 'https://t.co/XURJgup2K2', 'linkUrl': 'https://taplink.cc/web3influencersnetwork', 'url': 'https://twitter.com/web3influencer'}","We will be hosting an AI Prompt Engineering Masterclass to prepare our community members for the AI Serpernator Contest with @subwalletapp @ArtZero_io and @AstarNetwork  
Live Class holds tomorrow 21st May 🚀🚀🚀 #ai #ArtificialIntelligence #promptengineering #AIart https://t.co/GFijWXWCMI",1659920622976131072,1,3,10,0,"['ai', 'ArtificialIntelligence', 'promptengineering', 'AIart']",en,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/Fwk5AAEWcAUI8Sw?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Fwk5AAEWcAUI8Sw?format=jpg&name=orig', 'altText': None}]"
2023-05-20 13:42:29+00:00,"{'_type': 'snscrape.modules.twitter.User', 'username': 'xaindex1', 'id': 1607498767451701248, 'displayname': 'Xaindex', 'rawDescription': 'We create unique solutions for immersive in cyberspace, where everyone can become a digital symbol of universal success.', 'renderedDescription': 'We create unique solutions for immersive in cyberspace, where everyone can become a digital symbol of universal success.', 'descriptionLinks': None, 'verified': False, 'created': '2022-12-26T22:09:25+00:00', 'followersCount': 1364, 'friendsCount': 70, 'statusesCount': 261, 'favouritesCount': 91, 'listedCount': 3, 'mediaCount': 118, 'location': 'Australia', 'protected': None, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'xaindex.ai', 'url': 'https://xaindex.ai/', 'tcourl': 'https://t.co/QJd2NsZn5I', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1607500784870072321/RCHBianZ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1607498767451701248/1672092985', 'label': None, 'description': 'We create unique solutions for immersive in cyberspace, where everyone can become a digital symbol of universal success.', 'descriptionUrls': None, 'linkTcourl': 'https://t.co/QJd2NsZn5I', 'linkUrl': 'https://xaindex.ai/', 'url': 'https://twitter.com/xaindex1'}","G7 leaders call for 'responsible' use of generative Artificial Intelligence

#ArtificialIntelligence",1659917513704996865,11,0,27,0,['ArtificialIntelligence'],en,,
2023-05-20 13:35:00+00:00,"{'_type': 'snscrape.modules.twitter.User', 'username': 'EpochTimes', 'id': 29097819, 'displayname': 'The Epoch Times', 'rawDescription': 'Independent, award-winning reporting based on Truth and Tradition. Newsletters: https://t.co/0F3JANwb8P | Watch: https://t.co/M1G2gEVJmq | Play: https://t.co/pDrVrN4Qcy', 'renderedDescription': 'Independent, award-winning reporting based on Truth and Tradition. Newsletters: ept.ms/–Newsletters | Watch: epochtv.com | Play: epochfun.com', 'descriptionLinks': [{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'ept.ms/–Newsletters', 'url': 'http://ept.ms/–Newsletters', 'tcourl': 'https://t.co/0F3JANwb8P', 'indices': [80, 103]}, {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'epochtv.com', 'url': 'http://epochtv.com', 'tcourl': 'https://t.co/M1G2gEVJmq', 'indices': [113, 136]}, {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'epochfun.com', 'url': 'http://epochfun.com', 'tcourl': 'https://t.co/pDrVrN4Qcy', 'indices': [145, 168]}], 'verified': False, 'created': '2009-04-05T23:54:55+00:00', 'followersCount': 685725, 'friendsCount': 116, 'statusesCount': 269226, 'favouritesCount': 59683, 'listedCount': 3703, 'mediaCount': 13959, 'location': 'New York, USA', 'protected': None, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'theepochtimes.com', 'url': 'https://www.theepochtimes.com/', 'tcourl': 'https://t.co/MDJ3I7diVl', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1637675020569780224/aGuAgBKe_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/29097819/1666980792', 'label': None, 'description': 'Independent, award-winning reporting based on Truth and Tradition. Newsletters: ept.ms/–Newsletters | Watch: epochtv.com | Play: epochfun.com', 'descriptionUrls': [{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'ept.ms/–Newsletters', 'url': 'http://ept.ms/–Newsletters', 'tcourl': 'https://t.co/0F3JANwb8P', 'indices': [80, 103]}, {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'epochtv.com', 'url': 'http://epochtv.com', 'tcourl': 'https://t.co/M1G2gEVJmq', 'indices': [113, 136]}, {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'epochfun.com', 'url': 'http://epochfun.com', 'tcourl': 'https://t.co/pDrVrN4Qcy', 'indices': [145, 168]}], 'linkTcourl': 'https://t.co/MDJ3I7diVl', 'linkUrl': 'https://www.theepochtimes.com/', 'url': 'https://twitter.com/EpochTimes'}","#ArtificialIntelligence will drive massive disruptions in the US job sector and contribute to much more fraught election cycles as new platforms allow for increased manipulation of voters, Congress has heard. https://t.co/O4pTVS4n8r",1659915628663418880,5,21,38,2,['ArtificialIntelligence'],en,"[{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'theepochtimes.com/bomb-in-a-chin…', 'url': 'https://www.theepochtimes.com/bomb-in-a-china-shop-ai-to-wipe-out-jobs-create-election-uncertainties-congress-hears_5268833.html?utm_medium=social&utm_source=twitter&utm_campaign=digitalsub', 'tcourl': 'https://t.co/O4pTVS4n8r', 'indices': [209, 232]}]",
2023-05-20 12:50:00+00:00,"{'_type': 'snscrape.modules.twitter.User', 'username': 'EpochTimes', 'id': 29097819, 'displayname': 'The Epoch Times', 'rawDescription': 'Independent, award-winning reporting based on Truth and Tradition. Newsletters: https://t.co/0F3JANwb8P | Watch: https://t.co/M1G2gEVJmq | Play: https://t.co/pDrVrN4Qcy', 'renderedDescription': 'Independent, award-winning reporting based on Truth and Tradition. Newsletters: ept.ms/–Newsletters | Watch: epochtv.com | Play: epochfun.com', 'descriptionLinks': [{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'ept.ms/–Newsletters', 'url': 'http://ept.ms/–Newsletters', 'tcourl': 'https://t.co/0F3JANwb8P', 'indices': [80, 103]}, {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'epochtv.com', 'url': 'http://epochtv.com', 'tcourl': 'https://t.co/M1G2gEVJmq', 'indices': [113, 136]}, {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'epochfun.com', 'url': 'http://epochfun.com', 'tcourl': 'https://t.co/pDrVrN4Qcy', 'indices': [145, 168]}], 'verified': False, 'created': '2009-04-05T23:54:55+00:00', 'followersCount': 685726, 'friendsCount': 116, 'statusesCount': 269226, 'favouritesCount': 59683, 'listedCount': 3703, 'mediaCount': 13959, 'location': 'New York, USA', 'protected': None, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'theepochtimes.com', 'url': 'https://www.theepochtimes.com/', 'tcourl': 'https://t.co/MDJ3I7diVl', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1637675020569780224/aGuAgBKe_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/29097819/1666980792', 'label': None, 'description': 'Independent, award-winning reporting based on Truth and Tradition. Newsletters: ept.ms/–Newsletters | Watch: epochtv.com | Play: epochfun.com', 'descriptionUrls': [{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'ept.ms/–Newsletters', 'url': 'http://ept.ms/–Newsletters', 'tcourl': 'https://t.co/0F3JANwb8P', 'indices': [80, 103]}, {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'epochtv.com', 'url': 'http://epochtv.com', 'tcourl': 'https://t.co/M1G2gEVJmq', 'indices': [113, 136]}, {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'epochfun.com', 'url': 'http://epochfun.com', 'tcourl': 'https://t.co/pDrVrN4Qcy', 'indices': [145, 168]}], 'linkTcourl': 'https://t.co/MDJ3I7diVl', 'linkUrl': 'https://www.theepochtimes.com/', 'url': 'https://twitter.com/EpochTimes'}",Proponents of precision agriculture hope to dodge the often scary and complex debates about the potential merits and menaces of #ArtificialIntelligence by making their evolving science a meat-and-potatoes issue. https://t.co/POkASdnX4j,1659904303845511168,4,7,17,0,['ArtificialIntelligence'],en,"[{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'theepochtimes.com/house-bill-wou…', 'url': 'https://www.theepochtimes.com/house-bill-would-help-farmers-get-soil-data-from-satellites_5278981.html?utm_medium=social&utm_source=twitter&utm_campaign=digitalsub', 'tcourl': 'https://t.co/POkASdnX4j', 'indices': [212, 235]}]",
2023-05-20 12:18:02+00:00,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Ronald_vanLoon', 'id': 555031989, 'displayname': 'Ronald van Loon', 'rawDescription': 'Helping data driven companies generate value•Top10Influencer #AI #BigData #DataScience #IoT #MachineLearning #Analytics #Cloud #5G', 'renderedDescription': 'Helping data driven companies generate value•Top10Influencer #AI #BigData #DataScience #IoT #MachineLearning #Analytics #Cloud #5G', 'descriptionLinks': None, 'verified': False, 'created': '2012-04-16T07:55:31+00:00', 'followersCount': 309027, 'friendsCount': 173422, 'statusesCount': 130824, 'favouritesCount': 296418, 'listedCount': 6097, 'mediaCount': 108220, 'location': 'The Netherlands', 'protected': None, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'linktr.ee/RonaldvanLoon', 'url': 'https://linktr.ee/RonaldvanLoon', 'tcourl': 'https://t.co/4ITznDrbQJ', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1107936345769607169/sJKWJd7g_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/555031989/1504691055', 'label': None, 'description': 'Helping data driven companies generate value•Top10Influencer #AI #BigData #DataScience #IoT #MachineLearning #Analytics #Cloud #5G', 'descriptionUrls': None, 'linkTcourl': 'https://t.co/4ITznDrbQJ', 'linkUrl': 'https://linktr.ee/RonaldvanLoon', 'url': 'https://twitter.com/Ronald_vanLoon'}","Are #AI and #Robots making workers lazier?
by @norajar @TechWireAsia

Read more: https://t.co/8ZfDlT5pK4

#IoT #BigData #MachineLearning #ArtificialIntelligence #MI #Robotics 

cc: @ronald_vanloon @yvesmulkers @kuriharan https://t.co/wPRxx1iiGN",1659896258423660545,0,10,14,0,"['AI', 'Robots', 'IoT', 'BigData', 'MachineLearning', 'ArtificialIntelligence', 'MI', 'Robotics']",en,"[{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'buff.ly/3A3BPI9', 'url': 'https://buff.ly/3A3BPI9', 'tcourl': 'https://t.co/8ZfDlT5pK4', 'indices': [81, 104]}]","[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/Fwki2WvWwAAMXzh?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Fwki2WvWwAAMXzh?format=jpg&name=orig', 'altText': None}]"
2023-05-20 12:10:14+00:00,"{'_type': 'snscrape.modules.twitter.User', 'username': 'AllForOsint', 'id': 1527886309838450688, 'displayname': 'Osint For All', 'rawDescription': 'Our mission is to educate any/all Internet users about Open Source Intelligence(#OSINT) & technology. YouTube -  https://t.co/09C95FYXgf', 'renderedDescription': 'Our mission is to educate any/all Internet users about Open Source Intelligence(#OSINT) & technology. YouTube -  youtube.com/@osintforall', 'descriptionLinks': [{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'youtube.com/@osintforall', 'url': 'https://youtube.com/@osintforall', 'tcourl': 'https://t.co/09C95FYXgf', 'indices': [113, 136]}], 'verified': False, 'created': '2022-05-21T05:38:06+00:00', 'followersCount': 6452, 'friendsCount': 43, 'statusesCount': 2072, 'favouritesCount': 573, 'listedCount': 79, 'mediaCount': 565, 'location': 'The Internet', 'protected': None, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'osintforall.in', 'url': 'https://osintforall.in/', 'tcourl': 'https://t.co/U8wYXViQ6l', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1553689338197995520/yjP0eEG0_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1527886309838450688/1659264653', 'label': None, 'description': 'Our mission is to educate any/all Internet users about Open Source Intelligence(#OSINT) & technology. YouTube -  youtube.com/@osintforall', 'descriptionUrls': [{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'youtube.com/@osintforall', 'url': 'https://youtube.com/@osintforall', 'tcourl': 'https://t.co/09C95FYXgf', 'indices': [113, 136]}], 'linkTcourl': 'https://t.co/U8wYXViQ6l', 'linkUrl': 'https://osintforall.in/', 'url': 'https://twitter.com/AllForOsint'}","Hey 🕵️‍♂️#OSINT🕵️‍♀️ 👀, Metaphor is a search engine designed from scratch using AI. 

#ArtificialIntelligence #artificalintelligence #ChatGPTApp #ChatGPT账号 #ChatGPT婚活 

https://t.co/cAW6Qtvux7 https://t.co/vL12EzCHkb",1659894299188948993,0,11,22,0,"['OSINT', 'ArtificialIntelligence', 'artificalintelligence', 'ChatGPTApp', 'ChatGPT账号', 'ChatGPT婚活']",en,"[{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'metaphor.systems', 'url': 'https://metaphor.systems/', 'tcourl': 'https://t.co/cAW6Qtvux7', 'indices': [169, 192]}]","[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FwkgnL4WAAIaW0I?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FwkgnL4WAAIaW0I?format=jpg&name=orig', 'altText': None}]"
2023-05-20 11:46:43+00:00,"{'_type': 'snscrape.modules.twitter.User', 'username': 'EdHull8', 'id': 888650520, 'displayname': 'Ed Hull', 'rawDescription': 'Progressive, Attorney, Democrat, Environmental Protection, Gun Control, Universal Health Care, Immigration Reform, Singer Songwriter #TheResistance #FBR', 'renderedDescription': 'Progressive, Attorney, Democrat, Environmental Protection, Gun Control, Universal Health Care, Immigration Reform, Singer Songwriter #TheResistance #FBR', 'descriptionLinks': None, 'verified': False, 'created': '2012-10-18T11:58:14+00:00', 'followersCount': 37197, 'friendsCount': 35855, 'statusesCount': 72349, 'favouritesCount': 100297, 'listedCount': 151, 'mediaCount': 66, 'location': 'Florida', 'protected': None, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/3363151974/e487fea822cec74b2e0add69f8b294ef_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/888650520/1359400268', 'label': None, 'description': 'Progressive, Attorney, Democrat, Environmental Protection, Gun Control, Universal Health Care, Immigration Reform, Singer Songwriter #TheResistance #FBR', 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/EdHull8'}","Not to be outdone by the emergence of #ArtificialIntelligence, Republicans are now accelerating their development of #ArtificialStupidity.",1659888379733868545,2,6,18,1,"['ArtificialIntelligence', 'ArtificialStupidity']",en,,
2023-05-20 11:25:29+00:00,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Marktechpost', 'id': 717930546391687170, 'displayname': 'Marktechpost AI Research News ⚡', 'rawDescription': 'AI/ML Research News Platform with a community of 1.5 Million+ AI Professionals/ Developers.', 'renderedDescription': 'AI/ML Research News Platform with a community of 1.5 Million+ AI Professionals/ Developers.', 'descriptionLinks': None, 'verified': False, 'created': '2016-04-07T04:22:35+00:00', 'followersCount': 3813, 'friendsCount': 1123, 'statusesCount': 5917, 'favouritesCount': 2276, 'listedCount': 90, 'mediaCount': 428, 'location': 'Irvine, CA', 'protected': None, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'marktechpost.com', 'url': 'http://www.marktechpost.com', 'tcourl': 'https://t.co/QPl2C7v1Lz', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/994114664874180608/tD0vcytP_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/717930546391687170/1668969697', 'label': None, 'description': 'AI/ML Research News Platform with a community of 1.5 Million+ AI Professionals/ Developers.', 'descriptionUrls': None, 'linkTcourl': 'https://t.co/QPl2C7v1Lz', 'linkUrl': 'http://www.marktechpost.com', 'url': 'https://twitter.com/Marktechpost'}","1/ Salesforce AI Introduces CodeT5+: A New Family of Open Code Large Language Models with an Encoder-Decoder Architecture
Quick Read: https://t.co/Fi8OAj5Z87
#ArtificialIntelligence #AI #LLMs",1659883033728802817,1,12,23,0,"['ArtificialIntelligence', 'AI', 'LLMs']",en,"[{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'marktechpost.com/2023/05/20/sal…', 'url': 'https://www.marktechpost.com/2023/05/20/salesforce-ai-introduces-codet5-a-new-family-of-open-code-large-language-models-with-an-encoder-decoder-architecture/', 'tcourl': 'https://t.co/Fi8OAj5Z87', 'indices': [134, 157]}]",
2023-05-20 11:20:01+00:00,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Ronald_vanLoon', 'id': 555031989, 'displayname': 'Ronald van Loon', 'rawDescription': 'Helping data driven companies generate value•Top10Influencer #AI #BigData #DataScience #IoT #MachineLearning #Analytics #Cloud #5G', 'renderedDescription': 'Helping data driven companies generate value•Top10Influencer #AI #BigData #DataScience #IoT #MachineLearning #Analytics #Cloud #5G', 'descriptionLinks': None, 'verified': False, 'created': '2012-04-16T07:55:31+00:00', 'followersCount': 309027, 'friendsCount': 173422, 'statusesCount': 130824, 'favouritesCount': 296418, 'listedCount': 6097, 'mediaCount': 108220, 'location': 'The Netherlands', 'protected': None, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'linktr.ee/RonaldvanLoon', 'url': 'https://linktr.ee/RonaldvanLoon', 'tcourl': 'https://t.co/4ITznDrbQJ', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1107936345769607169/sJKWJd7g_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/555031989/1504691055', 'label': None, 'description': 'Helping data driven companies generate value•Top10Influencer #AI #BigData #DataScience #IoT #MachineLearning #Analytics #Cloud #5G', 'descriptionUrls': None, 'linkTcourl': 'https://t.co/4ITznDrbQJ', 'linkUrl': 'https://linktr.ee/RonaldvanLoon', 'url': 'https://twitter.com/Ronald_vanLoon'}","Meta #AI researchers develop ways to read speech from people’s brains
by @kytsune @SiliconANGLE

Go to: https://t.co/cUK7qb8b7h

#BigData #MachineLearning #ArtificialIntelligence #ML #MI #DeepLearning

cc: @ronald_vanloon @yvesmulkers @kuriharan https://t.co/wW6bh32aXa",1659881661968818176,0,12,25,1,"['AI', 'BigData', 'MachineLearning', 'ArtificialIntelligence', 'ML', 'MI', 'DeepLearning']",en,"[{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'buff.ly/3q43Af7', 'url': 'https://buff.ly/3q43Af7', 'tcourl': 'https://t.co/cUK7qb8b7h', 'indices': [104, 127]}]","[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FwkVkvKWcAEOJsj?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FwkVkvKWcAEOJsj?format=jpg&name=orig', 'altText': None}]"
